Customer_ID,Name,Gender,Age,City,Country,Phone_Number,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email
CUST106753,Biju Gour,F,65,,India,9428431519,06-01-2025,03-05-2024,75544.37,9,jsaraf@gmail
cust101756,Charvi Sood,M,59 years,Madurai,India,,02-07-2022,23-11-2021,48373.01,,rastogiyasmin@yahoo.com
Cust109918,Himmat Thakur,female,65 years,LUCKNOW,India,+91 60367 28672,25-02-2023,29-01-2023,99965.19,2,thora@gmail
CUST101325,Samaira Vaidya,Female,59 yrs,,India,+91 73966 98480,10-12-2025,10-08-2024,15576.21,4,chanatejas@gmail
cust106145,Kaira Kumer,Female,70 years,Madurai,India,+91 85922 50929,05-01-2022,20-11-2023,93681.82,,ramaswamymanjari@gmail
CUST106008,Suhana Karnik,female,,,India,,25-10-2022,28-12-2022,,3,daminikoshy@gmail
CUST100975,Fateh Kala,female,41 yrs,Madurai,India,9144303708,24-10-2022,06-01-2024,33992.76,,misha43@gmail
CUST105784,Jivika Dhingra,female,19,,India,-167592,01-12-2025,01-01-2024,N/A,,batraoorjagmail.com
Cust108295,Nirvi Zachariah,Male,44 years,ahmedabad,India,-97603,25-07-2024,15-03-2022,10860.17,,tdoshigmail.com
Cust105638,Shanaya Shan,Male,43,Madurai,India,+91 89219 40196,17-11-2024,06-07-2021,47513.12,9,bchopra@hotmail.com
CUST104732,Advik Chadha,Female,53 yrs,ahmedabad,India,+91 98254 78906,15-04-2022,12-10-2021,52247.08,,bhatnagardivyansh@gmail
CUST102512,Bhamini Suri,Female,,,India,-132033,19-04-2021,12-07-2024,N/A,5,tseshadrigmail.com
CUST102078,Shray Biswas,M,63 years,chennai,India,-100143,04-01-2026,07-06-2022,43760.27,7,toorshray@gmail
cust103962,Pihu Kannan,F,21 years,kanpur,India,7174571061,29-04-2023,18-01-2024,115690.59,9,lalmadhav@gmail
CUST107313,Alisha Chaudhry,Female,,indore,India,7259605991,08-08-2021,05-08-2022,34420.11,,msharmagmail.com
CUST104580,Lakshay Mander,,23 years,trichy,India,-150779,18-08-2025,06-11-2024,22091.08,4,manderbhaminigmail.com
cust103032,Samarth Krishna,F,41 yrs,,India,+91 62323 16688,24-10-2022,14-10-2022,17311.68,1,idani@yahoo.com
cust101464,Renee Bhatti,female,62 years,delhi,India,9016201940,22-06-2023,26-04-2024,26861.76,6,praogmail.com
CUST103952,Nehmat Sandal,Male,,jaipur,India,+91 63269 38364,14-02-2025,03-07-2024,56215.69,,raghavborde@gmail
Cust104567,Advik Shenoy,F,54 years,MUMBAI,India,6406282026,14-08-2023,27-01-2022,,4,dixiteva@gulati-verma.biz
Cust105959,Emir Reddy,F,,Visakhapatnam,India,+91 91648 32030,08-05-2021,13-11-2024,,,pviswanathangmail.com
cust103385,Anahi Ratti,M,35 years,kanpur,India,,19-06-2023,17-11-2024,28086.63,,hayrealisha@gmail
CUST101668,Raghav Balasubramanian,,32 years,JAIPUR,India,+91 62909 86384,04-01-2023,13-06-2023,N/A,9,bhamini33@gmail.com
Cust105960,Farhan Chada,,64,SURAT,India,,13-07-2024,02-12-2023,16122.55,,qgollagmail.com
Cust102257,Vardaniya Comar,M,,bhubaneswar,India,-126388,14-09-2024,30-05-2022,88043.26,5,anika15@gmail
cust102995,Abram Ramachandran,female,,BHOPAL,India,,20-09-2023,03-04-2021,9124.86,,nitya79@sahni.com
cust104625,Tiya Baral,,48 yrs,Surat,India,-166404,09-01-2022,27-10-2025,13107.28,,dubedivitgmail.com
CUST106656,Eshani Wagle,Female,53 years,mumbai,India,-163521,08-06-2025,20-07-2023,957.86,,jainnayantara@gmail
cust104391,Lavanya Korpal,Male,28 years,Bengaluru,India,8886729901,29-07-2025,28-10-2023,12831.23,,srajangmail.com
CUST102140,Rania Deo,Male,26,,India,+91 70576 77270,07-11-2023,25-10-2023,302.88,4,kbala@gmail
cust102077,Azad Baria,male,67 yrs,Indore,India,+91 72465 86634,20-11-2023,09-11-2023,49786.61,,bansalsamar@hotmail.com
cust103490,Ishaan Char,,20,guwahati,India,+91 74021 18383,28-01-2024,03-03-2025,N/A,2,gandhirohan@yahoo.com
Cust101267,Aarush Virk,Male,20 yrs,Delhi,India,+91 75472 63624,30-10-2021,01-07-2024,39133.73,,ranbirbassigmail.com
Cust100873,Vidur Sarraf,male,69 yrs,,India,+91 77463 11234,10-03-2021,23-09-2023,18718.3,,tarini28@gmail
cust104882,Neelofar Tara,female,,Chennai,India,+91 71661 99340,28-03-2025,11-10-2024,N/A,,eshanisane@gmail
Cust107922,Ayesha Kant,,33,,India,,04-08-2025,11-09-2025,33204.8,,vivaan20gmail.com
cust102587,Onkar Swamy,male,35,Lucknow,India,6557143032,16-05-2022,07-06-2025,19894.7,6,kimaya59@hotmail.com
Cust107968,Ivana Virk,Female,,,India,-83458,09-02-2024,01-11-2024,11594.19,8,vjoshi@gmail
cust103072,Heer Korpal,Male,32 yrs,KOLKATA,India,,15-05-2023,19-09-2024,30640.01,9,samarth83@gmail
Cust104783,Lakshit Tripathi,Male,,,India,9665410524,08-06-2022,11-10-2025,4221.92,,ishita85@yahoo.com
Cust105965,Sumer Dara,male,,,India,+91 77214 95383,07-08-2025,01-08-2022,17126.79,,luthrauthkarsh@gmail
CUST107064,Dharmajan Krish,male,50 years,,India,+91 97199 55799,27-02-2025,21-02-2025,11260.72,,agrawalaniruddh@gmail
CUST105950,Lakshay Master,Female,54 yrs,,India,7300223572,12-04-2023,16-11-2025,96471.67,4,samaira11@gmail
cust106848,Amira Shenoy,Male,,Tiruppur,India,+91 90545 66537,12-05-2025,06-11-2025,28410.55,,tarasaxena@sengupta.com
Cust109836,Renee Balakrishnan,Female,67 years,jaipur,India,,15-09-2024,09-07-2021,18753.31,7,elakshi20@khanna.net
Cust100044,Vanya Kakar,,65 years,lucknow,India,-141902,11-12-2025,27-11-2022,46369.61,9,mishadadagmail.com
CUST108730,Rasha Bali,,54 yrs,delhi,India,6978744017,18-09-2022,07-11-2023,96172.56,,bailjayan@gmail
Cust102111,Nehmat Toor,Female,66 yrs,coimbatore,India,6239626839,26-05-2023,09-01-2022,N/A,,tushar43gmail.com
Cust103347,Divit Biswas,,39 years,Mumbai,India,+91 61005 33299,04-10-2025,20-08-2021,,8,adviksrivastava@gmail
cust104454,Yuvraj  Kade,,41 years,Indore,India,,26-07-2023,25-08-2024,2246.78,,shayaksetty@gmail.com
Cust102320,Prisha Wali,female,,Patna,India,+91 98136 50860,02-07-2021,20-12-2022,109654.25,,hazelwaligmail.com
Cust108552,Adah Arora,M,36,tiruppur,India,-80058,16-10-2023,04-11-2024,14816.66,9,indrans82gmail.com
cust101904,Misha Sarkar,M,56 yrs,Kanpur,India,,07-11-2022,17-09-2023,23513.76,,mannatsuri@babu.net
cust109565,Faiyaz Barad,,,guntur,India,,15-05-2023,14-08-2021,47224.02,8,balasubramaniankismat@yahoo.com
cust109731,Uthkarsh Srinivas,F,50,hyderabad,India,-137747,26-08-2021,30-01-2023,36052.69,8,wchoudhary@bava-golla.info
CUST107443,Lakshay Yadav,Female,,hyderabad,India,9883369187,06-05-2021,23-12-2025,44570.41,6,kanav84gmail.com
cust108923,Taran Vasa,F,64,,India,+91 80090 87706,03-08-2024,12-10-2021,104206.44,2,baiju06gmail.com
Cust109586,Shalv Chaudhry,M,51 yrs,jaipur,India,,08-08-2024,17-05-2022,87163.29,,ritvikkapoor@yahoo.com
Cust107819,Lavanya Goswami,,61,,India,+91 91598 24926,05-12-2025,14-12-2021,45042,,isaini@gmail
CUST106138,Lavanya Sathe,male,61 years,ahmedabad,India,9545874281,12-04-2023,27-01-2021,4236.56,,bhavin62@gmail
CUST103123,Samar Karnik,,25 years,,India,+91 79337 93636,29-11-2023,04-07-2025,N/A,,lsaraf@gmail
Cust104896,Mannat Lala,,57 yrs,Bhopal,India,-133348,17-12-2025,24-02-2022,16762.7,,vborah@gmail
Cust101879,Saanvi Acharya,M,,Kolkata,India,+91 71869 50055,12-08-2025,15-05-2023,103764.93,9,kiara41gmail.com
cust105913,Rasha Shah,M,50 years,Trichy,India,-152065,25-12-2024,11-01-2022,28135.25,2,ksetty@gmail
CUST107297,Purab Keer,female,,Surat,India,9867096005,21-08-2023,02-12-2021,42847.64,,divij11@yahoo.com
cust100355,Zaina Singh,,42,Pune,India,6382573268,29-06-2024,12-11-2023,43036.7,,oorja36@gmail
cust103034,Aaina Dasgupta,Female,25,JAIPUR,India,,10-08-2023,12-09-2022,29838.79,6,miraanbhalla@gmail.com
CUST103446,Tanya Mani,male,,Ahmedabad,India,7485127926,23-05-2023,09-09-2022,16454.31,,wduagmail.com
CUST105385,Taimur Balakrishnan,F,45 years,INDORE,India,8962785706,15-01-2024,20-07-2021,35145.66,7,kwason@yahoo.com
cust103534,Keya Randhawa,M,61,NAGPUR,India,-131994,20-07-2023,26-03-2022,13211.36,,yashvivarma@gmail
CUST110046,Jiya Yadav,Female,,Trichy,India,8337499476,06-08-2024,30-06-2021,13389.51,,reneewali@gmail
CUST108183,Kanav Grewal,Male,,bhubaneswar,India,+91 98538 13939,07-09-2025,10-09-2024,18356.67,2,qhaldergmail.com
cust101067,Anay Handa,F,69,Erode,India,,13-03-2021,12-02-2022,110603.01,,gbansal@gmail
Cust108571,Divit Choudhary,F,60,tiruppur,India,-155263,06-10-2023,12-10-2022,2830.38,,yashvi02@shetty-venkataraman.com
CUST107786,Alia Bora,F,66 years,SURAT,India,+91 62628 87150,26-03-2024,19-07-2023,8643.9,6,uthkarshchauhangmail.com
CUST100962,Baiju Bali,F,,,India,,07-04-2021,12-06-2024,14405.72,,uthkarsh36@yahoo.com
Cust107196,Nayantara Handa,,44 years,,India,,29-08-2022,06-10-2025,42101.64,,shlok96@gmail
CUST104353,Keya Lalla,M,59,CHENNAI,India,8562929113,02-10-2025,25-11-2021,3025.45,,magarshamikgmail.com
Cust110042,Mehul Brar,female,18 years,delhi,India,8942270485,26-05-2022,01-12-2022,N/A,9,faiyaz88gmail.com
cust110026,Advik Jain,Female,59 yrs,,India,-157041,23-04-2024,28-08-2025,8052.26,2,lsawhney@hotmail.com
cust106448,Faiyaz Desai,Female,44 years,,India,,16-01-2024,06-07-2025,,1,caggarwal@gmail
CUST100788,Gatik Majumdar,female,49 years,Surat,India,,19-12-2024,12-01-2024,45129.68,8,paurora@sarin.com
CUST105946,Taran Kadakia,male,32,,India,,18-03-2023,02-11-2022,19028.12,2,ukaran@gokhale.com
Cust103438,Hunar Goda,Male,57 years,,India,7761314329,11-08-2024,18-02-2024,23058.64,,nehmat22@gmail
cust104131,Ishita Karan,F,,,India,-159168,19-07-2021,22-02-2022,7837.39,3,bcontractor@buch-sarma.com
Cust105271,Eva Karpe,F,,Salem,India,,04-11-2022,07-03-2024,28426.13,,guptaanaygmail.com
CUST106827,Siya Maharaj,M,52,,India,,25-10-2025,05-12-2024,9640.23,,chanabhamini@yahoo.com
CUST100135,Pari Dugal,Male,32 yrs,Madurai,India,-107061,29-09-2024,16-01-2025,26153.09,,vkala@gmail
cust100889,Kanav Shetty,Female,37 yrs,visakhapatnam,India,-123188,11-02-2024,09-06-2022,10003.49,5,zeeshansen@gmail
Cust105814,Samar Deshpande,male,,KANPUR,India,,04-06-2024,01-03-2021,68853.91,5,xchadha@yahoo.com
Cust103157,Adira Tank,F,29 yrs,,India,-193695,12-06-2024,14-02-2024,39175.93,7,yravi@gmail
CUST103098,Diya Thaker,,20 years,,India,,15-06-2022,23-06-2023,15417.49,7,ivana12@hotmail.com
cust108027,Gatik Dutt,female,37,guntur,India,-106661,08-02-2025,22-06-2024,40125.82,,divijsood@raman-garde.org
Cust100563,Badal Lala,male,63,JAIPUR,India,-104344,20-04-2021,12-12-2024,23652.15,8,mirayagoswami@gmail
CUST109150,Kaira Bansal,Male,43 yrs,GUWAHATI,India,,24-05-2021,13-11-2025,4272.55,9,bandidivyansh@gmail
CUST105495,Shanaya Vora,M,55 years,Mumbai,India,,07-01-2023,23-04-2022,37605.37,9,anya62@gmail
cust101373,Misha Dixit,F,,,India,6209203202,17-12-2021,11-06-2025,13300.48,1,taran66@gmail
cust102166,Mahika Badami,male,55 yrs,Nagpur,India,-126003,20-03-2023,02-02-2025,6049.44,4,zainlad@gmail
cust106573,Hazel Biswas,M,,,India,,07-08-2021,03-05-2021,48257.29,,darshit63@hari.com
Cust110086,Saira Mammen,female,63 years,visakhapatnam,India,-173496,04-05-2021,19-04-2021,4065.46,,jravelgmail.com
Cust110150,Shanaya Koshy,F,42 yrs,CUTTACK,India,+91 63210 46861,19-10-2025,24-08-2024,29751.51,,mishti27gmail.com
cust109360,Romil Ganesan,Female,22 yrs,AHMEDABAD,India,-104151,30-04-2022,20-01-2024,,,eshani72@gmail
cust103365,Himmat Seth,,,,India,+91 84331 71469,25-10-2022,14-05-2025,2383.27,1,himmat26@hotmail.com
Cust106265,Eshani Dada,M,56 yrs,Tiruppur,India,9139641722,24-06-2025,30-04-2025,6924.88,1,mishtidhawangmail.com
cust101397,Ivan Sood,Female,38 yrs,bengaluru,India,-108143,21-06-2023,09-11-2022,36020.3,,goeljayeshgmail.com
cust109167,Sahil Dewan,male,30 yrs,AHMEDABAD,India,+91 73175 58331,27-10-2023,16-12-2025,39661.65,5,vorairagmail.com
Cust103861,Priyansh Sane,Male,47,Madurai,India,+91 88219 29285,10-03-2023,06-01-2024,33657.95,4,manikyasampathgmail.com
Cust103679,Priyansh Choudhry,Male,52 years,,India,7575613772,26-06-2021,26-07-2024,20495.58,1,bhaktamiraya@gmail
Cust101774,Dharmajan Kala,Male,,SURAT,India,-151240,13-03-2025,13-08-2022,,,himmat93@saha.com
Cust106013,Jayan Rege,female,35 yrs,,India,,03-08-2023,29-04-2022,3677.67,5,inaaya-bhatiagmail.com
CUST102322,Charvi Khosla,female,,MADURAI,India,+91 70172 99233,17-02-2022,28-11-2022,48280.99,,saanvi12@mannan.com
CUST109210,Shamik Bhandari,female,37,Indore,India,,01-01-2025,10-11-2021,5339.13,3,aarna34gmail.com
Cust106247,Amira Chaudhary,M,66 yrs,Chennai,India,8040704058,16-04-2024,28-07-2021,23651.8,,sannegmail.com
CUST108039,Aarush Lal,Female,67,,India,-123682,23-05-2025,15-12-2022,38793.39,8,navya90@madan.com
CUST109858,Prisha Borah,Male,51 yrs,,India,+91 62353 22959,04-12-2021,20-02-2023,N/A,,okhosla@yahoo.com
Cust109517,Tiya Goyal,Male,30 years,VIJAYAWADA,India,-175722,12-04-2021,25-09-2022,22264.52,,bdevangmail.com
CUST102115,Keya Raman,female,29,,India,8580672077,17-10-2022,12-11-2024,35526.93,8,devanalia@yahoo.com
cust106377,Dhanush Roy,Male,24 years,Kanpur,India,8490470720,14-07-2021,18-01-2025,20396.25,2,chandparinaaz@khurana.com
CUST109168,Saanvi Rajagopal,F,39,GUWAHATI,India,,27-06-2024,20-11-2023,N/A,,sacharzara@gmail.com
cust101203,Charvi Koshy,,,Bengaluru,India,+91 79943 51902,28-07-2025,28-12-2023,32049.9,8,sanne@gmail
Cust104688,Rati Soman,male,65 yrs,surat,India,,12-01-2024,23-01-2022,N/A,,gouranahi@gmail
CUST100321,Aradhya Shanker,male,45 yrs,Ahmedabad,India,8799009487,13-03-2022,29-11-2023,24583.15,,mehul78@gmail
CUST104199,Urvi Srivastava,Male,,,India,7221520924,04-09-2022,10-02-2025,35037.23,,agatemehulgmail.com
Cust101103,Devansh Chokshi,Male,62 years,,India,+91 76035 36857,24-02-2023,17-01-2025,76970.21,1,dishanigodagmail.com
Cust101319,Rati Thaman,Male,57,LUCKNOW,India,-139677,27-03-2021,05-03-2021,N/A,1,chiragdesaigmail.com
Cust104852,Kabir Sarkar,,,Kolkata,India,,04-07-2024,15-11-2021,13621.56,,kundamanjarigmail.com
cust104698,Sumer Mann,female,45 years,Trichy,India,-106417,08-01-2025,10-04-2024,69229.55,6,advikchargmail.com
cust101047,Reyansh Srinivasan,male,67,,India,,19-11-2024,15-11-2022,52765.21,5,reyansh64@gmail.com
Cust100353,Priyansh Sandhu,,59 yrs,guntur,India,,25-09-2022,05-01-2023,42443.18,3,ewalia@gmail
Cust108218,Alisha Thakur,,,Trichy,India,-159253,20-11-2021,09-08-2023,25868.3,5,ira06@gmail
Cust100183,Jivika Wali,male,50,,India,6056879442,13-04-2025,25-09-2024,81777.34,8,yuvraj-khosla@gmail
cust106339,Akarsh Goyal,female,,CUTTACK,India,+91 65955 74328,15-01-2022,29-01-2022,19397.12,3,qkarnikgmail.com
Cust109644,Veer Walla,,45 yrs,indore,India,-108477,14-11-2024,06-02-2025,96832.24,2,sumer37@ratta-agate.com
Cust105477,Hansh Rama,male,34 yrs,pune,India,-164815,22-06-2021,07-07-2024,28604.34,7,dsood@gmail.com
Cust105127,Inaaya  Sarin,male,24 years,cuttack,India,9620379320,02-08-2022,10-10-2022,N/A,6,wsaxena@mall-garg.com
cust108186,Mishti Bhavsar,male,70 yrs,NAGPUR,India,+91 92265 19779,13-01-2025,30-12-2025,24401.34,9,shamikbawagmail.com
CUST103922,Darshit Barad,F,66 yrs,SURAT,India,+91 97273 23674,13-05-2025,02-03-2021,16633.56,5,aaryahisheth@sarma-bhandari.com
CUST108710,Nakul Garde,Female,69 yrs,,India,,19-01-2023,20-05-2024,74972.33,8,lavanya86gmail.com
CUST105151,Zara Anne,female,58 years,,India,+91 63685 40839,15-05-2024,08-12-2021,48673.12,3,madhav93@gmail
CUST107748,Bhamini Kalita,Male,45 years,,India,,12-06-2025,31-07-2022,118258.37,2,plokegmail.com
CUST108225,Vritika Sani,male,59 yrs,Kanpur,India,8826693805,24-04-2022,21-02-2025,24180.31,8,groverlakshaygmail.com
CUST109100,Keya Loyal,female,42,,India,6987003142,15-01-2025,14-08-2023,69317.77,9,rzachariah@gmail
Cust109553,Kismat Bose,Female,44,coimbatore,India,,28-08-2021,19-03-2022,N/A,6,bumbindrans@gmail
CUST102967,Kiara Sawhney,Male,26,,India,+91 89540 57968,07-08-2023,20-08-2023,3019.34,1,cjani@gmail.com
CUST101289,Sara Tank,Female,,,India,-175259,24-08-2025,09-01-2024,3594.12,5,mallaarav@ramaswamy-mallick.info
CUST108964,Sana Soman,male,69,KOLKATA,India,8847073734,23-12-2021,16-11-2024,17073.78,8,tripathiarmaan@gmail
cust101230,Oorja Kaur,F,62 yrs,jaipur,India,,19-08-2022,09-12-2024,42925.83,3,shlok56gmail.com
CUST101732,Gokul Viswanathan,,30 yrs,Kanpur,India,7498727424,14-10-2025,05-12-2024,44194.72,2,sumerverma@chadha.com
cust102300,Jiya Dasgupta,F,40,RANCHI,India,8331222566,19-04-2024,05-03-2021,18537.23,9,iganesan@gmail
CUST104215,Vidur Kadakia,Female,40,Lucknow,India,+91 69475 28736,11-01-2026,15-10-2022,,5,jiyadugar@gmail
CUST108324,Jiya Bhagat,,59 yrs,bhopal,India,,12-09-2023,05-06-2023,37714.6,3,wsuresh@gmail
CUST108340,Ritvik Karpe,M,27 yrs,madurai,India,,27-07-2025,06-01-2023,N/A,5,pihurastogigmail.com
Cust101356,Nishith Chaudhry,M,,HYDERABAD,India,9606961217,12-09-2022,28-12-2022,9479.9,8,neelofar36@gmail
cust103603,Shanaya Kashyap,Male,,,India,6148582048,12-07-2022,14-09-2024,,3,riaanbala@gmail
cust101138,Heer Cheema,female,50,HYDERABAD,India,9229067816,01-08-2024,15-10-2022,78068.57,2,krish52@gmail.com
Cust104111,Aniruddh Ganguly,Female,29,Tiruppur,India,8606624788,09-12-2024,05-09-2024,839.89,7,borraanikagmail.com
cust108762,Indrajit Wason,Male,20 yrs,RANCHI,India,+91 70101 27214,09-07-2021,16-07-2023,42951.39,6,ckhurana@hotmail.com
cust103949,Saanvi Lata,F,58 years,,India,+91 74903 19748,26-12-2025,05-11-2024,89422.82,9,esethi@hotmail.com
cust103988,Eva Hora,M,41 years,COIMBATORE,India,+91 75237 62877,06-03-2022,22-08-2024,57695.55,5,agateranbirgmail.com
Cust102826,Ivana Deep,female,46,TRICHY,India,,14-04-2025,31-10-2024,26654.84,8,kismatkarigmail.com
CUST102890,Alisha Mangat,F,65,,India,,21-03-2025,24-11-2025,44244.55,3,adahsethgmail.com
CUST103324,Anaya Chaudhry,Male,39 yrs,salem,India,,19-06-2021,06-04-2024,89512.7,2,samar86gmail.com
Cust104230,Kaira Loke,F,43 years,patna,India,-141636,09-11-2025,19-01-2024,35231.45,8,jivikazachariah@gmail
cust101825,Kashvi D’Alia,F,62 yrs,Jaipur,India,6113047471,19-12-2021,04-12-2025,21690.14,9,onkarrastogi@yahoo.com
cust106476,Veer Saraf,Male,66,kolkata,India,+91 98610 73503,28-03-2022,28-05-2025,97226.95,6,zoya66@hotmail.com
cust110029,Amani Choudhary,F,48 years,kolkata,India,+91 66650 94950,30-04-2021,15-03-2023,14195.77,1,kandaritvik@gmail
Cust109496,Shayak Chana,male,58 years,,India,,08-04-2024,19-01-2025,48213.88,5,dchaudhari@hotmail.com
cust106157,Shalv Khatri,,62 yrs,,India,-124795,20-04-2023,04-06-2024,28443.24,8,fatehtankgmail.com
cust104814,Sara Kashyap,M,55 yrs,hyderabad,India,6179897978,06-08-2021,11-01-2022,33823.64,3,hiranguptagmail.com
cust102992,Neysa Acharya,male,21 yrs,,India,,12-05-2021,11-06-2022,15291.76,2,boraalishagmail.com
Cust103100,Eshani Rattan,female,62,BENGALURU,India,+91 79203 77766,08-03-2024,31-03-2022,2723.9,9,lram@gmail
cust103085,Arnav Zachariah,M,49 years,salem,India,6853467164,20-11-2021,17-07-2025,25575.06,5,damini29gmail.com
Cust108803,Rasha Kurian,Female,,,India,8423101844,04-02-2021,03-03-2021,11615.72,3,dugarnitaragmail.com
CUST106933,Indranil Chander,Female,59 years,Kolkata,India,-104171,20-12-2022,06-10-2021,36734.91,5,eshanivohragmail.com
Cust104459,Nirvaan Sankaran,F,,bengaluru,India,,17-02-2025,11-12-2022,35135.43,8,gollaaliagmail.com
CUST104740,Ira Sharaf,F,,ahmedabad,India,,03-08-2025,02-08-2021,93815.78,3,anahidugar@gmail
CUST107796,Onkar Comar,,20,ahmedabad,India,6283890207,25-08-2022,23-07-2021,14584.71,2,zaravarkey@gmail
Cust108407,Heer Bhatnagar,,18,Bhubaneswar,India,+91 63669 37886,10-03-2022,21-12-2021,115319.76,7,aarav71gmail.com
cust104271,Ranbir Gopal,male,49 years,BHUBANESWAR,India,8125303904,02-09-2025,05-01-2024,8374.99,6,tiya24gmail.com
Cust108192,Amani Kibe,male,27 years,cuttack,India,-137068,04-10-2022,24-12-2022,30838.27,9,arnav41@gmail
CUST102654,Shamik D’Alia,F,53 yrs,,India,+91 78172 45078,09-06-2022,05-12-2025,14612.45,5,rkumer@kuruvilla.biz
cust105154,Hrishita Chand,,,,India,+91 65378 96480,23-04-2021,12-02-2021,38004.21,8,chackomanikya@madan-garde.com
Cust105341,Saanvi Sood,,66 years,tiruppur,India,,12-04-2022,15-09-2021,28458.23,3,johalnitara@gmail
cust106877,Tiya Sharma,Female,62 yrs,DELHI,India,7313748183,27-03-2021,28-03-2021,55104.1,2,jsrivastava@gmail
cust103847,Taimur Dugar,Male,68,nagpur,India,+91 82564 23078,25-01-2024,27-06-2025,48568.6,8,tataadah@sura.com
Cust107887,Kabir Jayaraman,F,56,chennai,India,7348147843,13-04-2022,01-03-2023,48763.43,9,kimaya24@gmail
cust102959,Renee Amble,male,69 yrs,TIRUPPUR,India,,08-11-2022,08-06-2021,39102.73,6,pvenkataraman@yahoo.com
Cust104242,Dhruv Vyas,M,20,vijayawada,India,-152831,19-02-2021,23-02-2024,38938.37,1,bhagatmishti@suri-sharma.com
CUST105823,Myra Ganguly,Female,30,LUCKNOW,India,+91 72555 34855,18-08-2025,04-03-2021,44808.61,5,tanya23@gmail
Cust100350,Prerak Ganesan,,54 yrs,hyderabad,India,-161215,19-03-2025,13-09-2025,57382.8,8,manikyaverma@yahoo.com
cust101917,Samarth Bakshi,M,,vijayawada,India,+91 73373 26914,22-09-2022,24-11-2024,,3,chowdhurynitaragmail.com
Cust106969,Abram Ratti,M,26 years,,India,-124836,28-03-2021,14-08-2025,44684.39,2,kbali@gmail
cust109111,Veer Soni,F,56 yrs,Coimbatore,India,,23-06-2022,31-03-2024,38134.31,9,ritviksankar@gmail
CUST109995,Ela Banik,male,,guntur,India,+91 75032 13032,13-04-2021,28-06-2022,5534.69,8,mamootygopal@gmail
CUST101898,Samiha Tailor,Male,29,,India,+91 74173 79584,12-02-2021,02-05-2021,N/A,9,cmaharaj@gmail
cust106140,Jayant De,F,,hyderabad,India,-119256,27-03-2023,05-01-2025,18317.37,6,divit36@gmail
cust106233,Devansh Bandi,female,,Hyderabad,India,,19-02-2025,17-11-2021,35033.44,1,hkhatri@gmail
Cust100331,Jivin Roy,F,,kanpur,India,7290078345,31-12-2022,04-12-2021,7537.06,5,tara24@rastogi.com
cust106254,Ahana  Krishna,Male,31 years,,India,,17-02-2021,11-01-2025,32916.58,8,jayansolanki@gmail
Cust108359,Samaira Sule,female,37 yrs,chennai,India,-145962,31-03-2021,21-10-2022,72049.09,3,hshagmail.com
cust101197,Gokul Jani,male,49,Salem,India,,16-02-2024,17-07-2022,34354.03,2,gabaaayushgmail.com
CUST107510,Renee Char,Male,20,BENGALURU,India,9326837237,19-05-2021,10-05-2024,14194.47,9,xkorpalgmail.com
Cust104639,Zaina Tandon,female,,vijayawada,India,,09-07-2024,06-07-2022,27427.92,6,ztailor@gmail
Cust101467,Amira Vasa,M,,,India,7563616944,23-02-2022,29-12-2023,47681.3,5,umang70@gmail
CUST101304,Pari Date,Male,25,ranchi,India,,31-07-2022,14-11-2025,9139.79,3,navya92@thaker-krish.com
cust103655,Jivin Shan,Female,,TRICHY,India,6482592175,09-05-2025,04-02-2025,3580.95,5,gerasamairagmail.com
cust107037,Sara Kapadia,M,,DELHI,India,+91 77158 64227,28-07-2023,05-04-2023,47890.69,8,ryansoman@gmail.com
CUST104211,Alia Chawla,female,24 yrs,Delhi,India,+91 85328 74068,04-01-2023,26-11-2022,23868.55,3,uvohra@yahoo.com
Cust101358,Dishani Arora,female,60,VIJAYAWADA,India,8096645113,13-06-2023,09-06-2023,14079.58,2,emir67@gmail
CUST101956,Biju Bora,female,,indore,India,,27-03-2021,27-07-2022,90638.36,7,hansh11gmail.com
CUST108783,Mohanlal Choudhary,F,21 yrs,salem,India,6136130477,02-03-2025,28-10-2022,44906.08,6,uppalehsaan@yahoo.com
cust108297,Stuvan Bajwa,male,,,India,-106444,06-02-2021,19-06-2021,46847.08,9,cdin@thakkar-krish.com
cust102980,Kaira Warrior,Female,58,,India,+91 82211 76829,15-09-2022,12-02-2024,8958.29,5,lakshit29@gmail
Cust103250,Tara Vohra,female,69,Kolkata,India,-174806,16-11-2021,23-03-2023,1870.25,8,ritvik32@gmail
CUST108314,Sahil Ram,Female,30 years,Guntur,India,,15-05-2023,13-11-2022,10025.48,3,gbansal@sha.com
CUST104181,Vardaniya Setty,Male,70 years,,India,7090797220,18-02-2023,18-05-2025,16039.62,2,urvikapurgmail.com
Cust108404,Divij Kulkarni,Male,53,RANCHI,India,+91 95848 12962,15-04-2021,26-04-2024,33652.77,8,ritvikbose@gmail
cust103806,Suhana Banik,Male,41,KANPUR,India,+91 82470 93347,05-07-2021,30-05-2025,112665.95,9,nitya50@gmail
cust105619,Alia Bhatti,Female,,tiruppur,India,,30-05-2023,28-12-2023,12170.86,6,djayaraman@gmail
CUST102383,Jayant Cheema,male,25,visakhapatnam,India,-153904,28-11-2022,04-06-2023,42833.6,1,deoeva@gmail
cust105779,Stuvan Jha,,23,indore,India,+91 91223 75053,08-11-2024,11-02-2024,47643.92,5,rohansom@hotmail.com
